[2025-07-16 10:22:12] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 1449.5
[2025-07-16 17:11:02] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 17:11:02] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 17:14:02] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 17:14:02] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 17:17:02] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 17:17:02] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 17:20:03] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 17:20:03] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 17:23:03] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 17:23:03] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 17:26:03] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 17:26:03] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 17:29:03] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 17:29:03] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 17:32:03] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 17:32:03] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 17:35:03] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 17:35:03] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 17:38:03] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 17:38:03] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 17:41:04] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 17:41:04] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 17:44:04] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 17:44:04] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 17:47:04] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 17:47:04] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 17:50:04] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 17:50:04] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 17:53:04] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 17:53:04] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 17:56:04] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 17:56:04] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 17:59:04] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 17:59:04] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 18:02:05] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 18:02:05] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 18:05:05] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 18:05:05] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 18:08:05] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 18:08:05] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 18:11:05] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 18:11:05] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 18:14:05] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 18:14:05] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 18:17:05] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 18:17:05] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 18:20:05] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 18:20:05] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 18:23:06] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 18:23:06] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 18:26:06] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 18:26:06] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 18:29:06] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 18:29:06] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 18:32:06] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 18:32:06] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 18:35:06] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 18:35:06] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 18:38:06] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 18:38:06] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 18:41:07] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 18:41:07] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 18:44:07] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 18:44:07] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 18:47:07] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 18:47:07] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 18:50:07] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 18:50:07] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 18:53:07] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 18:53:07] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 18:56:07] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 18:56:07] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 18:59:07] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 18:59:07] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 19:02:08] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 19:02:08] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 19:05:08] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 19:05:08] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 19:08:08] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 19:08:08] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 19:11:08] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 19:11:08] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 19:14:08] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 19:14:08] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 19:17:08] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 19:17:08] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 19:20:08] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 19:20:08] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 19:23:09] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 19:23:09] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 19:26:09] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 19:26:09] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 19:29:09] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 19:29:09] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 19:32:09] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 19:32:09] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 19:35:09] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 19:35:09] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 19:38:09] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 19:38:09] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 19:41:10] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 19:41:10] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 19:44:10] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 19:44:10] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 19:47:10] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 19:47:10] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 21:48:49] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 21:48:49] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 21:51:49] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 21:51:49] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 21:54:50] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 21:54:50] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 21:57:50] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 21:57:50] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 22:00:50] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 22:00:50] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 22:03:50] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 22:03:50] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 22:06:50] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 22:06:50] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 22:09:50] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 22:09:50] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 22:12:50] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 22:12:50] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 22:15:50] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 22:15:50] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 22:18:51] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 22:18:51] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 22:21:51] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 22:21:51] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 22:24:51] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 22:24:51] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 22:27:51] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 22:27:51] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 22:30:51] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 22:30:51] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 22:33:51] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 22:33:51] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 22:36:51] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 22:36:51] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 22:39:51] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 22:39:51] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 22:42:51] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 22:42:51] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 22:45:51] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 22:45:52] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 22:48:52] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 22:48:52] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 22:51:52] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 22:51:52] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 22:54:52] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 22:54:52] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 22:57:52] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 22:57:52] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 23:00:52] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 23:00:52] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 23:03:52] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 23:03:52] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 23:06:52] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 23:06:52] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 23:09:52] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 23:09:52] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 23:12:53] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 23:12:53] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 23:15:53] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 23:15:53] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 23:18:53] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 23:18:53] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 23:21:53] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 23:21:53] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 23:24:53] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 23:24:53] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 23:27:53] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 23:27:53] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 23:30:53] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 23:30:53] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 23:33:53] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 23:33:53] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 23:36:53] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 23:36:53] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 23:39:54] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 23:39:54] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 23:42:54] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 23:42:54] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 23:45:54] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 23:45:54] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 23:48:54] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 23:48:54] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 23:51:54] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 23:51:54] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 23:54:54] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 23:54:54] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-16 23:57:54] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-16 23:57:54] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-17 00:00:55] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-17 00:00:55] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-17 00:03:55] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-17 00:03:55] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-17 00:06:55] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-17 00:06:55] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-17 00:09:55] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-17 00:09:55] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-17 00:12:55] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-17 00:12:55] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-17 00:15:55] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-17 00:15:55] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
[2025-07-17 00:18:55] 🔁 Skipped duplicate: Manchester United vs Chelsea | 1X2 | Profit: 5206.46
[2025-07-17 00:18:55] 🔁 Skipped duplicate: Barcelona vs Real Madrid | Over/Under 2.5 | Profit: 5846.15
